last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
0.7118,0.7117,0.7118,1e-04,0.7398,0.697,50837932.0,0.7151,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPEN
0.2,0.2,0.22,0.02,0.2,0.1701,60723.0,0.1867,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LPAAW
0.593275,0.5932,0.5933,1e-04,0.6062,0.54,3518938.0,0.5877,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPRO
0.6102,0.6064,0.6112,0.0048,0.62,0.58,516449.0,0.598,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASRT
0.19,0.19,0.1998,0.0098,0.2,0.1411,506911.0,0.1878,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ISRLW
2.045,2.04,2.05,0.01,2.05,2.04,56293.0,2.0446,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SATX
2.505,2.5,2.51,0.01,2.51,2.32,1000579.0,2.4452,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNT
4.155,4.15,4.16,0.01,4.165,4.15,343049.0,4.156,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CKPT
1.67,1.62,1.67,0.05,1.68,1.6,18097.0,1.6578,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOXL
3.975,3.91,4.0,0.09,4.0,3.86,14937.0,3.9268,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOS
3.435,3.43,3.44,0.01,3.546,3.355,333925.0,3.4135,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMNI
1.085,1.08,1.09,0.01,1.18,1.06,542990.0,1.0891,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INZY
0.2182,0.2179,0.2184,0.0005,0.2185,0.185,1161425.0,0.2044,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BIAF
